Time	TOPUPCC:rdCur [mA]	TOPUPCC:rdCurrentB [mA]	PAHB:sDelay [ns]	PAHB:pDelay [ns]	TOPUPCC:rdEffBoostRraw [%]	TOPUP1T5G:rdEffBoostRraw []	TOPUP2T5G:rdEffBoostRraw []	LINAC1C:rdHVS_C [µA]	
09/04/2017 07:16:06.093688	10.0478	0.570984	1.5	1.49213	92.7622	0.929668	0.927622	-3.99307	
09/04/2017 07:16:06.593444	10.0478	0.570984	1.5	1.49213	92.7622	0.929668	0.927622	-3.81947	
09/04/2017 07:16:07.092622	10.2567	0.557096	1.5	1.49213	92.9668	0.929668	0.942272	-3.99307	
09/04/2017 07:16:07.592045	10.2567	0.556087	1.5	1.49213	94.1107	0.941107	0.942272	-3.99307	
09/04/2017 07:16:08.091536	10.2578	0.556087	1.5	1.49213	94.1107	0.941107	0.942272	-3.81947	
09/04/2017 07:16:08.590729	10.2578	0.590383	1.5	1.49213	94.1107	0.941107	0.942272	-3.81947	
09/04/2017 07:16:09.089895	10.4764	0.577606	1.5	1.49213	94.1107	0.941107	0.941322	-3.81947	
09/04/2017 07:16:09.588947	10.4764	0.577606	1.5	1.49213	94.1322	0.943317	0.941322	-3.99307	
09/04/2017 07:16:10.088157	10.4759	0.575559	1.5	1.49213	94.1322	0.943317	0.941322	-3.99307	
09/04/2017 07:16:10.587275	10.4759	0.575419	1.5	1.49213	94.1322	0.943317	0.941322	-3.81947	
09/04/2017 07:16:11.086485	10.6903	0.570093	1.5	1.49213	93.9106	0.943317	0.939106	-3.99307	
09/04/2017 07:16:11.586010	10.6903	0.570093	1.5	1.49213	93.9106	0.941604	0.939106	-3.99307	
09/04/2017 07:16:12.085285	10.6922	0.570383	1.55	1.49213	93.9106	0.941604	0.939106	-3.81947	
09/04/2017 07:16:12.584248	10.6922	0.581252	1.55	1.51898	93.9106	0.941604	0.939106	-3.81947	
09/04/2017 07:16:13.083503	10.9048	0.568924	1.55	1.53209	92.827	0.941604	0.92827	-3.81947	
09/04/2017 07:16:13.582738	10.9048	0.568414	1.55	1.53958	92.827	0.935301	0.92827	-3.81947	
09/04/2017 07:16:14.082001	10.9046	0.564581	1.55	1.54411	92.827	0.935301	0.92827	-3.81947	
09/04/2017 07:16:14.581193	10.9046	0.564581	1.55	1.54466	92.827	0.935301	0.92827	-3.81947	
09/04/2017 07:16:15.080454	11.1235	0.56498	1.55	1.54466	93.5301	0.935301	0.971948	-3.81947	
09/04/2017 07:16:15.579721	11.1235	0.56498	1.55	1.54466	96.9463	0.935301	0.971948	-3.99307	
09/04/2017 07:16:16.078990	11.1235	0.566761	1.55	1.54466	96.9463	0.969463	0.971948	-3.99307	
09/04/2017 07:16:16.578190	11.1235	0.571592	1.55	1.54466	96.9463	0.969463	0.971948	-3.99307	
09/04/2017 07:16:17.077437	11.3456	0.571592	1.55	1.54466	96.9463	0.969463	0.971603	-3.99307	
09/04/2017 07:16:17.576472	11.3456	0.571592	1.55	1.54466	96.9463	0.970852	0.971603	-3.99307	
09/04/2017 07:16:18.075689	11.347	0.567435	1.55	1.54466	97.0852	0.970852	0.971603	-3.81947	
09/04/2017 07:16:18.574945	11.347	0.567435	1.55	1.54466	97.0852	0.970852	0.971603	-3.81947	
09/04/2017 07:16:19.074087	11.5625	0.553797	1.55	1.54466	97.0852	0.970852	0.97245	-3.81947	
09/04/2017 07:16:19.573221	11.5625	0.553797	1.55	1.54466	97.0852	0.970852	0.97245	-3.99307	
09/04/2017 07:16:20.072403	11.5634	0.554577	1.55	1.54466	97.245	0.974556	0.97245	-3.81947	
09/04/2017 07:16:20.571554	11.5634	0.554577	1.55	1.54466	97.245	0.974556	0.97245	-3.99307	
09/04/2017 07:16:21.070654	11.7806	0.563974	1.55	1.54466	96.5338	0.974556	0.965338	-3.99307	
09/04/2017 07:16:21.569732	11.7806	0.563974	1.55	1.54466	96.5338	0.974556	0.965338	-3.99307	
09/04/2017 07:16:22.068834	11.7808	0.563844	1.6	1.54466	96.5338	0.972215	0.965338	-3.99307	
09/04/2017 07:16:22.568080	11.7808	0.563844	1.6	1.55059	96.5338	0.972215	0.965338	-3.99307	
09/04/2017 07:16:23.067185	12.0026	0.570781	1.6	1.58415	97.0591	0.972215	0.970591	-3.81947	
09/04/2017 07:16:23.566303	12.0026	0.570781	1.6	1.59227	97.0591	0.972215	0.970591	-3.81947	
09/04/2017 07:16:24.065558	12.0035	0.55938	1.6	1.59695	97.0569	0.970569	0.970591	-3.81947	
09/04/2017 07:16:24.564646	12.0035	0.55938	1.6	1.59695	97.0569	0.970569	0.970591	-3.81947	
09/04/2017 07:16:25.063783	12.2235	0.561903	1.6	1.59695	97.0569	0.970569	0.976422	-3.81947	
09/04/2017 07:16:25.562888	12.2235	0.561903	1.6	1.59695	97.0569	0.970569	0.976422	-3.99307	
09/04/2017 07:16:26.062019	12.2239	0.563594	1.6	1.59695	97.6422	0.987889	0.976422	-3.99307	
09/04/2017 07:16:26.561308	12.2239	0.563594	1.6	1.59695	97.6422	0.987889	0.976422	-3.99307	
09/04/2017 07:16:27.061109	12.4538	0.576254	1.6	1.59695	98.4825	0.987889	0.984825	-3.99307	
09/04/2017 07:16:27.561026	12.4538	0.576254	1.6	1.59695	98.4825	0.987889	0.984825	-3.99307	
09/04/2017 07:16:28.060251	12.454	0.568763	1.6	1.59695	98.4109	0.984109	0.984825	-3.81947	
09/04/2017 07:16:28.559500	12.454	0.568763	1.6	1.59695	98.4109	0.984109	0.984825	-3.81947	
09/04/2017 07:16:29.058618	12.6796	0.572959	1.6	1.59695	97.9596	0.984109	0.979596	-3.81947	
09/04/2017 07:16:29.557830	12.6796	0.572959	1.6	1.59695	97.9596	0.984109	0.979596	-3.81947	
09/04/2017 07:16:30.056875	12.6797	0.578278	1.6	1.59695	97.9596	0.981507	0.979596	-3.81947	
09/04/2017 07:16:30.556051	12.6797	0.578278	1.6	1.59695	97.9596	0.981507	0.979596	-3.81947	
09/04/2017 07:16:31.055137	12.9096	0.585743	1.6	1.59695	97.9596	0.981507	0.979596	-3.81947	
09/04/2017 07:16:31.554146	12.9096	0.585743	1.6	1.59695	97.6181	0.981507	0.976181	-3.81947	
09/04/2017 07:16:32.053472	12.909	0.57634	1.65	1.59695	97.6181	0.983253	0.976181	-3.99307	
09/04/2017 07:16:32.552457	12.909	0.57634	1.65	1.60187	97.6181	0.983253	0.976181	-3.81947	
09/04/2017 07:16:33.051723	13.0616	0.38303	1.65	1.63668	98.3253	0.983253	0.996766	-3.81947	
09/04/2017 07:16:33.551004	13.0616	0.38303	1.65	1.64448	98.3253	0.983253	0.996766	-3.81947	
09/04/2017 07:16:34.050177	13.0613	0.388189	1.65	1.64893	97.2982	0.972982	0.996766	-3.99307	
09/04/2017 07:16:34.549413	13.0613	0.388189	1.65	1.64955	97.2982	0.972982	0.996766	-3.81947	
09/04/2017 07:16:35.048631	13.2855	0.566825	1.65	1.64955	97.2982	0.972982	0.9895	-3.81947	
09/04/2017 07:16:35.547797	13.2855	0.566825	1.65	1.64955	97.2982	0.972982	0.9895	-3.81947	
09/04/2017 07:16:36.047799	13.2848	0.56878	1.65	1.64955	98.95	0.993064	0.9895	-3.99307	
09/04/2017 07:16:36.547029	13.2848	0.56878	1.65	1.64955	98.95	0.993064	0.9895	-3.99307	
09/04/2017 07:16:37.047038	13.512	0.578632	1.65	1.64955	98.8742	0.993064	0.988742	-3.99307	
09/04/2017 07:16:37.546625	13.512	0.578632	1.65	1.64955	98.8742	0.993064	0.988742	-3.99307	
09/04/2017 07:16:38.045774	13.5129	0.576064	1.65	1.64955	98.8742	0.996015	0.988742	-3.99307	
09/04/2017 07:16:38.544904	13.5129	0.576064	1.65	1.64955	98.8742	0.996015	0.988742	-3.81947	
09/04/2017 07:16:39.044170	13.7367	0.574023	1.65	1.64955	97.8511	0.996015	0.978511	-3.81947	
09/04/2017 07:16:39.543450	13.7367	0.574023	1.65	1.64955	97.8511	0.996015	0.978511	-3.81947	
09/04/2017 07:16:40.043402	13.7373	0.574015	1.65	1.64955	97.8511	0.987636	0.978511	-3.81947	
09/04/2017 07:16:40.542583	13.7373	0.574015	1.65	1.64955	97.8511	0.987636	0.978511	-3.81947	
09/04/2017 07:16:41.041697	13.9614	0.569339	1.65	1.64955	98.412	0.987636	0.98412	-3.81947	
09/04/2017 07:16:41.540979	13.9614	0.569339	1.65	1.64955	98.412	0.987636	0.98412	-3.81947	
09/04/2017 07:16:42.040174	13.9615	0.570409	1.7	1.64955	98.412	0.993232	0.98412	-3.99307	
09/04/2017 07:16:42.539710	13.9615	0.570409	1.7	1.65431	98.412	0.993232	0.98412	-3.81947	
09/04/2017 07:16:43.038975	14.1941	0.5749	1.7	1.68881	99.2385	0.993232	0.992385	-3.81947	
09/04/2017 07:16:43.538513	14.1941	0.5749	1.7	1.69701	99.2385	0.993232	0.992385	-3.81947	
09/04/2017 07:16:44.037710	14.1934	0.584747	1.7	1.70169	98.4669	0.984669	0.992385	-3.99307	
09/04/2017 07:16:44.537662	14.1934	0.584747	1.7	1.70169	98.4669	0.984669	0.992385	-3.81947	
09/04/2017 07:16:45.036928	14.4141	0.563309	1.7	1.70169	98.0971	0.984669	0.980971	-3.81947	
09/04/2017 07:16:45.536125	14.4141	0.563309	1.7	1.70169	98.0971	0.984669	0.980971	-3.81947	
09/04/2017 07:16:46.035232	14.4127	0.562159	1.7	1.70169	98.0971	0.99468	0.980971	-3.99307	
09/04/2017 07:16:46.534500	14.4127	0.562159	1.7	1.70169	98.0971	0.99468	0.980971	-3.99307	
09/04/2017 07:16:47.033592	14.6357	0.570456	1.7	1.70169	98.0971	0.99468	0.980971	-3.99307	
09/04/2017 07:16:47.532767	14.6357	0.566213	1.7	1.70169	99.0727	0.99468	0.990727	-3.99307	
09/04/2017 07:16:48.032016	14.6369	0.566213	1.7	1.70169	98.3235	0.983235	0.990727	-3.99307	
09/04/2017 07:16:48.531212	14.6369	0.568456	1.7	1.70169	98.3235	0.983235	0.990727	-3.81947	
09/04/2017 07:16:49.030398	14.8608	0.580525	1.7	1.70169	98.3235	0.983235	0.990727	-3.81947	
09/04/2017 07:16:49.529593	14.8608	0.572485	1.7	1.70169	98.0089	0.983235	0.980089	-3.81947	
09/04/2017 07:16:50.028760	14.8629	0.569523	1.7	1.70169	98.0089	0.993846	0.980089	-3.81947	
09/04/2017 07:16:50.528005	14.8629	0.568876	1.7	1.70169	98.0089	0.993846	0.980089	-3.81947	
09/04/2017 07:16:51.027131	15.0865	0.568876	1.7	1.70169	98.0089	0.993846	0.980089	-3.81947	
09/04/2017 07:16:51.526297	15.0865	0.570559	1.7	1.70169	97.5987	0.993846	0.975987	-3.81947	
09/04/2017 07:16:52.025490	15.0882	0.570617	1.75	1.70169	97.5987	0.998698	0.975987	-3.99307	
09/04/2017 07:16:52.525074	15.0882	0.570617	1.75	1.70606	97.5987	0.998698	0.975987	-3.99307	
09/04/2017 07:16:53.024154	15.315	0.583453	1.75	1.74087	97.5987	0.998698	0.975987	-3.99307	
09/04/2017 07:16:53.523221	15.315	0.579981	1.75	1.74883	96.8556	0.998698	0.968556	-3.81947	
09/04/2017 07:16:54.022271	15.3143	0.574801	1.75	1.75383	96.8556	0.980543	0.968556	-3.99307	
09/04/2017 07:16:54.521839	15.3143	0.564158	1.75	1.75383	96.8556	0.980543	0.968556	-3.81947	
09/04/2017 07:16:55.021107	15.5381	0.564158	1.75	1.75383	96.8556	0.980543	0.968556	-3.81947	
09/04/2017 07:16:55.520113	15.5381	0.566979	1.75	1.75383	98.0543	0.980543	0.986893	-3.81947	
09/04/2017 07:16:56.019464	15.5364	0.571018	1.75	1.75383	97.9259	0.979259	0.986893	-3.81947	
09/04/2017 07:16:56.518756	15.5364	0.570869	1.75	1.75383	97.9259	0.979259	0.986893	-3.81947	
09/04/2017 07:16:57.017993	15.7633	0.569122	1.75	1.75383	97.9259	0.979259	0.986893	-3.99307	
09/04/2017 07:16:57.517181	15.7633	0.569122	1.75	1.75383	97.9259	0.979259	0.983475	-3.99307	
09/04/2017 07:16:58.016476	15.7647	0.578244	1.75	1.75383	97.8296	0.978296	0.983475	-3.99307	
09/04/2017 07:16:58.515781	15.7647	0.573991	1.75	1.75383	97.8296	0.978296	0.983475	-3.99307	
09/04/2017 07:16:59.014889	15.9842	0.573991	1.75	1.75383	97.8296	0.978296	0.983475	-3.81947	
09/04/2017 07:16:59.514123	15.9842	0.563408	1.75	1.75383	97.6558	0.978296	0.976558	-3.81947	
09/04/2017 07:17:00.013361	15.9845	0.563408	1.75	1.75383	97.6558	0.984168	0.976558	-3.81947	
09/04/2017 07:17:00.512584	15.9845	0.56464	1.75	1.75383	97.6558	0.984168	0.976558	-3.81947	
09/04/2017 07:17:01.011811	16.2105	0.567975	1.75	1.75383	97.6558	0.984168	0.976558	-3.81947	
09/04/2017 07:17:01.510987	16.2105	0.570483	1.75	1.75383	97.9396	0.984168	0.979396	-3.81947	
09/04/2017 07:17:02.010168	16.2115	0.577909	1.8	1.75383	97.9396	0.981999	0.979396	-3.99307	
09/04/2017 07:17:02.509758	16.2115	0.573912	1.8	1.75749	97.9396	0.981999	0.979396	-3.99307	
09/04/2017 07:17:03.008925	16.4369	0.573912	1.8	1.79308	97.9396	0.981999	0.979396	-3.99307	
09/04/2017 07:17:03.508047	16.4369	0.57557	1.8	1.80128	97.9209	0.981999	0.979209	-3.81947	
09/04/2017 07:17:04.007573	16.4367	0.57557	1.8	1.8062	97.9209	0.985522	0.979209	-3.99307	
09/04/2017 07:17:04.506804	16.4367	0.573795	1.8	1.80674	97.9209	0.985522	0.979209	-3.99307	
09/04/2017 07:17:05.006078	16.6649	0.573795	1.8	1.80674	97.9209	0.985522	0.979209	-3.81947	
09/04/2017 07:17:05.505278	16.6649	0.580059	1.8	1.80674	95.6799	0.985522	0.956799	-3.81947	
09/04/2017 07:17:06.004407	16.6639	0.59687	1.8	1.80674	95.6799	0.964883	0.956799	-3.81947	
09/04/2017 07:17:06.504323	16.6639	0.58129	1.8	1.80674	95.6799	0.964883	0.956799	-3.99307	
09/04/2017 07:17:07.003605	16.8895	0.58129	1.8	1.80674	95.6799	0.964883	0.956799	-3.99307	
09/04/2017 07:17:07.503038	16.8895	0.577092	1.8	1.80674	96.4883	0.964883	0.981069	-3.99307	
09/04/2017 07:17:08.002329	16.8908	0.577092	1.8	1.80674	97.4402	0.974402	0.981069	-3.99307	
09/04/2017 07:17:08.502041	16.8908	0.568736	1.8	1.80674	97.4402	0.974402	0.981069	-3.81947	
09/04/2017 07:17:09.001301	17.1061	0.568736	1.8	1.80674	97.4402	0.974402	0.981069	-3.81947	
09/04/2017 07:17:09.500694	17.1061	0.560386	1.8	1.80674	95.5699	0.974402	0.955699	-3.81947	
09/04/2017 07:17:09.999945	17.1064	0.55817	1.8	1.80674	95.5699	0.976424	0.955699	-3.99307	
09/04/2017 07:17:10.499637	17.1064	0.55817	1.8	1.80674	95.5699	0.976424	0.955699	-3.81947	
09/04/2017 07:17:10.999370	17.3288	0.572513	1.8	1.80674	96.3851	0.976424	0.963851	-3.99307	
09/04/2017 07:17:11.498720	17.3288	0.572513	1.8	1.80674	96.3851	0.976424	0.963851	-3.81947	
09/04/2017 07:17:11.998676	17.3282	0.572513	1.85	1.80674	96.3851	0.966426	0.963851	-3.99307	
09/04/2017 07:17:12.498146	17.3282	0.572745	1.85	1.80979	96.3851	0.966426	0.963851	-3.81947	
09/04/2017 07:17:12.997743	17.5488	0.57819	1.85	1.84491	96.3851	0.966426	0.963851	-3.99307	
09/04/2017 07:17:13.497070	17.5488	0.571534	1.85	1.85357	96.2802	0.966426	0.962802	-3.99307	
09/04/2017 07:17:13.996310	17.5484	0.575939	1.85	1.85841	95.7375	0.957375	0.962802	-3.99307	
09/04/2017 07:17:14.495856	17.5484	0.575939	1.85	1.85841	95.7375	0.957375	0.962802	-3.99307	
09/04/2017 07:17:14.995721	17.7621	0.578229	1.85	1.85841	95.7375	0.957375	0.962802	-3.99307	
09/04/2017 07:17:15.495537	17.7621	0.580462	1.85	1.85841	92.5532	0.957375	0.925532	-3.81947	
09/04/2017 07:17:15.994762	17.7609	0.580462	1.85	1.85841	91.7079	0.917079	0.925532	-3.6458	
09/04/2017 07:17:16.494004	17.7609	0.570513	1.85	1.85841	91.7079	0.917079	0.925532	-3.99307	
09/04/2017 07:17:16.993293	17.9702	0.568482	1.85	1.85841	91.7079	0.917079	0.92639	-3.81947	
09/04/2017 07:17:17.493030	17.9702	0.568482	1.85	1.85841	91.7079	0.917079	0.92639	-3.81947	
09/04/2017 07:17:17.992156	17.9697	0.568944	1.85	1.85841	91.316	0.91316	0.92639	-3.99307	
09/04/2017 07:17:18.492101	17.9697	0.568944	1.85	1.85841	91.316	0.91316	0.92639	-3.99307	
09/04/2017 07:17:18.991211	18.1849	0.575013	1.85	1.85841	91.316	0.91316	0.92639	-3.99307	
09/04/2017 07:17:19.490402	18.1849	0.575237	1.85	1.85841	91.316	0.91316	0.922932	-3.81947	
09/04/2017 07:17:19.989689	18.1835	0.570202	1.85	1.85841	92.2932	0.932504	0.922932	-3.81947	
09/04/2017 07:17:20.488907	18.1835	0.570202	1.85	1.85841	92.2932	0.932504	0.922932	-3.81947	
09/04/2017 07:17:20.988921	18.3955	0.572773	1.85	1.85841	93.0175	0.932504	0.930175	-3.81947	
09/04/2017 07:17:21.488098	18.3955	0.572773	1.85	1.85841	93.0175	0.932504	0.930175	-3.81947	
09/04/2017 07:17:21.987187	18.3962	0.57208	1.9	1.85841	93.0175	0.93559	0.930175	-3.81947	
09/04/2017 07:17:22.486261	18.3962	0.57208	1.9	1.86122	93.0175	0.93559	0.930175	-3.81947	
09/04/2017 07:17:22.985446	18.6103	0.574274	1.9	1.89728	93.22	0.93559	0.9322	-3.99307	
09/04/2017 07:17:23.485397	18.6103	0.574274	1.9	1.90539	93.22	0.93559	0.9322	-3.99307	
09/04/2017 07:17:23.984575	18.6097	0.573695	1.9	1.91016	93.22	0.932947	0.9322	-3.81947	
09/04/2017 07:17:24.484111	18.6097	0.573695	1.9	1.91117	93.22	0.932947	0.9322	-3.99307	
09/04/2017 07:17:24.983917	18.7183	0.583353	1.9	1.91117	93.22	0.932947	0.9322	-3.81947	
09/04/2017 07:17:25.483616	18.7183	0.324933	1.9	1.91117	84.5321	0.932947	0.845321	-3.81947	
09/04/2017 07:17:25.983190	18.7178	0.31973	1.9	1.91117	84.5321	0.858638	0.845321	-3.81947	
09/04/2017 07:17:26.483086	18.7178	0.31973	1.9	1.91117	84.5321	0.858638	0.845321	-3.81947	
09/04/2017 07:17:26.982214	18.9231	0.561676	1.9	1.91117	84.5321	0.858638	0.845321	-3.81947	
09/04/2017 07:17:27.481511	18.9231	0.561676	1.9	1.91117	85.8638	0.858638	0.879777	-3.99307	
09/04/2017 07:17:27.981315	18.9229	0.586196	1.9	1.91117	87.4446	0.874446	0.879777	-3.81947	
09/04/2017 07:17:28.480750	18.9229	0.576431	1.9	1.91117	87.4446	0.874446	0.879777	-3.99307	
09/04/2017 07:17:28.980382	19.1225	0.573629	1.9	1.91117	87.4446	0.874446	0.875189	-3.99307	
09/04/2017 07:17:29.480330	19.1225	0.573629	1.9	1.91117	87.4446	0.874446	0.875189	-3.81947	
09/04/2017 07:17:29.979377	19.1222	0.557909	1.9	1.91117	87.5189	0.880467	0.875189	-3.81947	
09/04/2017 07:17:30.478817	19.1222	0.557909	1.9	1.91117	87.5189	0.880467	0.875189	-3.99307	
09/04/2017 07:17:30.978321	19.3209	0.56279	1.9	1.91117	86.9965	0.880467	0.869965	-3.81947	
09/04/2017 07:17:31.478243	19.3209	0.56279	1.9	1.91117	86.9965	0.880467	0.869965	-3.81947	
09/04/2017 07:17:31.977640	19.3196	0.569871	1.95	1.91117	86.1892	0.861892	0.869965	-3.81947	
09/04/2017 07:17:32.477340	19.3196	0.569871	1.95	1.91257	86.1892	0.861892	0.869965	-3.81947	
09/04/2017 07:17:32.976562	19.5208	0.570405	1.95	1.94887	86.1892	0.861892	0.874975	-3.99307	
09/04/2017 07:17:33.476511	19.5208	0.570405	1.95	1.95769	86.1892	0.861892	0.874975	-3.81947	
09/04/2017 07:17:33.975693	19.5196	0.559139	1.95	1.96276	87.2764	0.872764	0.874975	-3.99307	
09/04/2017 07:17:34.475527	19.5196	0.559139	1.95	1.96346	87.2764	0.872764	0.874975	-3.99307	
09/04/2017 07:17:34.974863	19.6974	0.548033	1.95	1.96346	81.1379	0.872764	0.811379	-3.99307	
09/04/2017 07:17:35.474030	19.6974	0.548033	1.95	1.96346	81.1379	0.872764	0.811379	-3.81947	
09/04/2017 07:17:35.973186	19.6968	0.548091	1.95	1.96346	81.1379	0.816576	0.811379	-3.81947	
09/04/2017 07:17:36.472884	19.6968	0.548091	1.95	1.96346	81.1379	0.816576	0.811379	-3.81947	
09/04/2017 07:17:36.972919	19.8848	0.572445	1.95	1.96346	81.1379	0.816576	0.811379	-3.81947	
09/04/2017 07:17:37.472156	19.8848	0.572445	1.95	1.96346	81.6347	0.816576	0.816347	-3.81947	
09/04/2017 07:17:37.971575	19.8864	0.566723	1.95	1.96346	81.6347	0.823758	0.816347	-3.99307	
09/04/2017 07:17:38.470637	19.8864	0.566723	1.95	1.96346	81.6347	0.823758	0.816347	-3.81947	
09/04/2017 07:17:38.970500	20.0774	0.568597	1.95	1.96346	82.0149	0.823758	0.820149	-3.99307	
09/04/2017 07:17:39.470090	20.0774	0.568597	1.95	1.96346	82.0149	0.823758	0.820149	-3.99307	
09/04/2017 07:17:39.969601	20.0763	0.36956	1.95	1.96346	82.0149	0.831751	0.820149	-3.81947	
09/04/2017 07:17:40.468719	20.0763	0.36956	1.95	1.96346	82.0149	0.831751	0.820149	-3.81947	
09/04/2017 07:17:40.967916	20.2665	0.371489	1.95	1.96346	83.1751	0.831751	0.84052	-3.81947	
09/04/2017 07:17:41.467086	20.2665	0.371489	1.95	1.96346	83.1751	0.831751	0.84052	-3.81947	
09/04/2017 07:17:41.966274	20.2662	0.566569	2	1.96346	83.4432	0.834432	0.84052	-3.81947	
09/04/2017 07:17:42.465642	20.2662	0.566569	2	1.96471	83.4432	0.834432	0.84052	-3.81947	
09/04/2017 07:17:42.965365	20.4429	0.565405	2	2.00155	83.4432	0.834432	0.84052	-3.81947	
09/04/2017 07:17:43.464696	20.4429	0.556058	2	2.01029	79.0631	0.834432	0.790631	-3.99307	
09/04/2017 07:17:43.964204	20.4421	0.55552	2	2.01466	79.0631	0.792752	0.790631	-3.81947	
09/04/2017 07:17:44.463222	20.4421	0.55552	2	2.01599	79.0631	0.792752	0.790631	-3.99307	
09/04/2017 07:17:44.962813	20.613	0.556741	2	2.01599	79.0631	0.792752	0.790631	-3.81947	
09/04/2017 07:17:45.462467	20.613	0.556741	2	2.01599	77.0585	0.792752	0.770585	-3.99307	
09/04/2017 07:17:45.961766	20.6127	0.559955	2	2.01599	75.9062	0.759062	0.770585	-3.81947	
09/04/2017 07:17:46.461314	20.6127	0.559955	2	2.01599	75.9062	0.759062	0.770585	-3.81947	
09/04/2017 07:17:46.961286	20.783	0.569548	2	2.01599	75.9062	0.759062	0.770585	-3.81947	
09/04/2017 07:17:47.460581	20.783	0.550313	2	2.01599	75.9062	0.759062	0.774969	-3.81947	
09/04/2017 07:17:47.959929	20.7834	0.550313	2	2.01599	76.2887	0.762887	0.774969	-3.81947	
09/04/2017 07:17:48.459827	20.7834	0.550949	2	2.01599	76.2887	0.762887	0.774969	-3.81947	
09/04/2017 07:17:48.959712	20.7834	0.561812	2	2.01599	76.2887	0.762887	0.774969	-3.99307	
09/04/2017 07:17:49.459366	20.9584	0.561812	2	2.01599	76.2887	0.762887	0.767071	-3.99307	
09/04/2017 07:17:49.959079	20.9584	0.56782	2	2.01599	76.6823	0.766823	0.767071	-3.99307	
09/04/2017 07:17:50.458293	20.9598	0.56782	2	2.01599	76.6823	0.766823	0.767071	-3.81947	
09/04/2017 07:17:50.957447	20.9598	0.581526	2	2.01599	76.6823	0.766823	0.767071	-3.81947	
09/04/2017 07:17:51.457452	21.1262	0.565071	2	2.01599	73.0549	0.766823	0.730549	-3.81947	
09/04/2017 07:17:51.956669	21.1262	0.562622	2	2.01599	73.0549	0.749857	0.730549	-3.81947	
09/04/2017 07:17:52.456159	21.1271	0.562622	2.05	2.01677	73.0549	0.749857	0.730549	-3.81947	
09/04/2017 07:17:52.955691	21.1271	0.572274	2.05	2.05353	73.0549	0.749857	0.730549	-3.81947	
09/04/2017 07:17:53.454984	21.2985	0.569102	2.05	2.06204	74.9857	0.749857	0.753204	-3.81947	
09/04/2017 07:17:53.954598	21.2985	0.569102	2.05	2.0675	74.1428	0.741428	0.753204	-3.99307	
09/04/2017 07:17:54.453796	21.2991	0.571649	2.05	2.06851	74.1428	0.741428	0.753204	-3.81947	
09/04/2017 07:17:54.953023	21.2991	0.573487	2.05	2.06851	74.1428	0.741428	0.753204	-3.81947	
09/04/2017 07:17:55.452871	21.4283	0.567664	2.05	2.06851	57.3277	0.741428	0.573277	-3.81947	
09/04/2017 07:17:55.952105	21.4283	0.567664	2.05	2.06851	56.9913	0.569913	0.573277	-3.81947	
09/04/2017 07:17:56.451387	21.4277	0.565416	2.05	2.06851	56.9913	0.569913	0.573277	-3.81947	
09/04/2017 07:17:56.951279	21.4277	0.5628	2.05	2.06851	56.9913	0.569913	0.573277	-3.81947	
09/04/2017 07:17:57.451222	21.5575	0.5628	2.05	2.06851	56.9443	0.569913	0.569443	-3.81947	
09/04/2017 07:17:57.951062	21.5575	0.569457	2.05	2.06851	56.9443	0.575103	0.569443	-3.99307	
09/04/2017 07:17:58.450820	21.5559	0.566794	2.05	2.06851	56.9443	0.575103	0.569443	-3.81947	
09/04/2017 07:17:58.950496	21.5559	0.56299	2.05	2.06851	56.9443	0.575103	0.569443	-3.81947	
09/04/2017 07:17:59.450324	21.6871	0.554669	2.05	2.06851	57.5103	0.575103	0.594705	-3.99307	
09/04/2017 07:17:59.949888	21.6871	0.554669	2.05	2.06851	59.3879	0.593879	0.594705	-3.99307	
09/04/2017 07:18:00.449228	21.6884	0.558627	2.05	2.06851	59.3879	0.593879	0.594705	-3.81947	
09/04/2017 07:18:00.948905	21.8227	0.567165	2.05	2.06851	59.3879	0.593879	0.594705	-3.99307	
09/04/2017 07:18:01.448652	21.8227	0.563645	2.05	2.06851	58.8289	0.593879	0.588289	-3.81947	
09/04/2017 07:18:01.948483	21.8215	0.560362	2.05	2.06851	58.8289	0.597548	0.588289	-3.99307	
09/04/2017 07:18:02.447537	21.8215	0.560362	2.05	2.06851	58.8289	0.597548	0.588289	-3.81947	
09/04/2017 07:18:02.947397	21.9553	0.567472	2.05	2.06851	58.8289	0.597548	0.588289	-3.81947	
09/04/2017 07:18:03.447175	21.9553	0.562485	2.05	2.06851	59.4599	0.597548	0.594599	-3.81947	
09/04/2017 07:18:03.947030	21.9553	0.562485	2.05	2.06851	59.4599	0.596345	0.594599	-3.99307	
09/04/2017 07:18:04.446938	21.9545	0.560108	2.05	2.06851	59.4599	0.596345	0.594599	-3.99307	
09/04/2017 07:18:04.946816	21.9545	0.559504	2.05	2.06851	59.4599	0.596345	0.594599	-3.99307	
09/04/2017 07:18:05.446104	22.0744	0.557719	2.05	2.06851	53.0115	0.596345	0.530115	-3.99307	
09/04/2017 07:18:05.945277	22.0744	0.557719	2.05	2.06851	53.0115	0.545289	0.530115	-3.99307	
09/04/2017 07:18:06.445271	22.0741	0.558746	2.05	2.06851	53.0115	0.545289	0.530115	-3.81947	
09/04/2017 07:18:06.944730	22.0741	0.572942	2.05	2.06851	53.0115	0.545289	0.530115	-3.81947	
09/04/2017 07:18:07.444668	22.1525	0.351031	2.05	2.06851	54.5289	0.545289	0.561963	-3.81947	
